InnerRadius,Length,Quadratic,Linear,InnerRadius2,Length2,Quadratic2,Linear2,Generation,Fitness
1.390950,21.4471,0.022208000000000002,-0.228462,3.536970,24.5009,0.008075,-0.100784,19,5.87795
1.510620,20.9867,0.021029,-0.257377,0.078178,16.8402,-0.008626,0.370882,19,5.585369999999999
1.494770,22.8079,0.021153,-0.21948299999999998,0.093850,18.7367,-0.007781999999999999,0.39915,19,5.52703
1.584010,12.7395,0.042644,-0.268275,5.679250,14.0114,0.039726,-0.827808,19,5.5833
1.692550,22.8079,0.021088,-0.26604099999999997,3.536970,26.4885,-0.008516,0.185218,19,5.68617
1.674090,23.94,0.014808000000000002,-0.220123,5.448470,18.9248,0.009640000000000001,-0.085207,19,5.60034
1.169450,21.796,0.021153,-0.210866,3.392380,14.2459,0.031351,-0.554348,19,5.42833
1.673290,23.94,0.017544,-0.210866,5.056910,18.5786,0.0077670000000000005,-0.087752,19,5.7337
1.674090,11.8739,0.014808000000000002,-0.249352,3.392380,18.9248,0.009640000000000001,-0.094846,19,5.46164
4.551270,22.8079,-0.012414,0.303948,5.679250,12.6381,0.033282,-0.622827,19,5.4048300000000005
1.106640,22.0548,0.021078,-0.248119,4.520880,10.4214,0.090612,-0.8651040000000001,19,5.59754
1.696900,23.336,0.019416,-0.282869,0.093850,24.3366,-0.011289,0.39625900000000003,19,5.4215
1.272150,20.378,0.022886,-0.24548899999999999,5.322850,17.492,0.032565,-0.744269,19,5.5721099999999995
4.057340,21.6444,-0.005507,0.015785,3.664150,19.5428,0.009349,-0.104525,19,5.38544
1.471920,18.4827,0.023459,-0.219581,5.682160,14.0077,0.008075,-0.026362,19,5.67255
1.679340,21.796,0.022777000000000002,-0.25057199999999996,3.664150,14.0077,0.038345,-0.530701,19,5.66993
1.742830,19.2009,0.0153,-0.21948299999999998,0.094442,35.1848,-0.008465,0.42600200000000005,19,5.71828
1.552460,22.8079,0.021427,-0.268275,5.679250,13.2681,0.008305,-0.101962,19,5.6939
1.584010,11.8739,0.017544,-0.23075900000000002,5.326100,17.6737,0.039726,-0.827808,19,5.5465599999999995
1.494770,20.378,0.021153,-0.26604099999999997,0.093850,24.3366,-0.010886,0.39625900000000003,19,6.07218
1.706010,22.8079,0.0222,-0.282869,5.297730,18.2294,0.008995,-0.082192,19,5.82256
1.840440,23.1104,0.019874,-0.252706,4.944330,14.2645,0.009895999999999999,-0.027166000000000003,19,5.417590000000001
1.639060,17.1233,0.01179,0.06084199999999999,5.704950,16.0926,0.008262,-0.033332,19,5.4724900000000005
1.510620,22.8079,0.020922,-0.268275,0.095315,18.9248,-0.008265999999999999,0.379021,19,5.64438
1.584010,21.9387,0.020818,-0.21806799999999998,5.679250,13.9069,0.0068969999999999995,-0.092549,19,5.7884400000000005
1.664510,22.2213,0.01964,-0.280246,6.616770,17.4043,0.034218,-0.5806720000000001,19,5.704359999999999
1.169450,21.9105,0.023527,-0.261635,5.448470,11.2317,0.040293999999999996,-0.530701,19,5.75298
1.169450,21.796,0.023527,-0.226285,4.865060,17.8408,0.034633,-0.627007,19,5.62786
1.387920,21.1939,0.021371,-0.246955,5.348190,17.6156,0.035708,-0.5806720000000001,19,5.57651
1.369320,22.085,0.01976,-0.219734,3.236540,15.6736,0.037723,-0.476551,19,5.5678
1.584010,21.1939,0.014411000000000002,-0.26604099999999997,5.356820,19.0009,0.009747,-0.082192,19,5.4626
1.894920,20.2266,0.020909,-0.257853,3.402390,13.2637,-0.040204000000000004,0.544784,19,5.66553
1.714620,22.2213,0.019922,-0.245056,6.959160,12.0508,0.038827999999999994,-0.516579,19,5.826630000000001
1.619590,21.796,0.019922,-0.244747,3.238910,13.2637,-0.040204000000000004,0.49851999999999996,19,5.65442
1.922250,19.4034,0.020909,-0.260748,6.201810,17.2827,-0.008184,0.178602,19,5.5810699999999995
1.584010,21.1939,0.014612,-0.219734,3.054260,16.9685,0.037723,-0.47558999999999996,19,5.64122
1.397820,21.796,0.018595,-0.244747,5.916300,23.8949,0.009536,-0.44033900000000004,19,5.58911
1.494770,21.1939,0.023527,-0.26604099999999997,5.448470,17.4043,0.036712,-0.5806720000000001,19,5.75287
1.169450,22.8079,0.021153,-0.236727,0.093850,18.7367,-0.00853,0.377071,19,5.68825
1.538900,21.9387,0.021304,-0.219581,4.879750,16.5676,-0.008501,0.18241500000000002,19,5.54546
2.210620,12.541,0.020753,0.061099,3.343780,14.4581,0.009486,-0.026362,19,5.43703
1.840440,22.196,0.021629,-0.228251,5.704950,17.6617,0.032565,-0.581755,19,5.71357
1.840440,21.4957,0.018021000000000002,-0.228251,5.169130,13.2681,0.009895999999999999,-0.027166000000000003,19,5.75433
1.585910,22.2005,0.018959,-0.228251,5.704950,14.6166,0.041074,-0.824473,19,5.49158
1.840440,23.2544,0.021371,-0.268275,5.881670,13.2681,0.009895999999999999,-0.028338,19,5.511019999999999
1.613380,21.796,0.022319,-0.228251,5.929940,17.6156,0.043523,-0.770369,19,5.44957
1.387920,19.887,0.023487,-0.226285,3.664150,17.6156,0.034633,-0.513213,19,5.83809
1.510620,21.1939,0.022585,-0.20692800000000003,3.236540,18.077,0.033145999999999995,-0.47558999999999996,19,5.5046
1.272150,23.336,0.019416,-0.25298000000000004,5.088020,18.7367,0.036127,-0.781736,19,5.85853
1.446840,24.4874,0.018959,-0.248754,6.106190,13.1782,0.0096,-0.036805000000000004,19,5.73608
4.097320,18.8244,-0.005507,0.014803,5.037990,17.3265,-0.007556,0.188221,19,5.8207699999999996
1.235620,21.1929,0.022637,-0.20330299999999998,5.297730,17.6156,0.010426999999999999,-0.082192,19,5.83066
6.592340,22.6667,-0.009643,-0.06217,5.150390,17.8225,0.010675,-0.105995,19,5.28069
1.894920,23.336,0.014613999999999999,-0.226358,5.322850,18.7367,0.032565,-0.781736,19,5.58073
1.272150,23.9006,0.019416,-0.24548899999999999,5.432710,13.2019,0.009849,-0.031121,19,5.85612
1.348460,20.9124,0.019922,-0.200747,6.996760,12.0508,0.040293999999999996,-0.530701,19,5.82449
1.641510,22.2213,0.021915,-0.24407199999999998,3.238500,15.0839,0.040208999999999995,-0.356124,19,5.6211
1.538900,21.796,0.018595,-0.219581,3.664150,14.0077,0.009349,-0.026362,19,5.534
1.397820,18.3446,0.025281,-0.244747,5.391620,23.8949,0.009536,-0.44033900000000004,19,5.5491
2.210620,23.1279,0.015341,-0.23325300000000002,5.196640,19.6825,0.009831,-0.104525,19,5.47383
1.671560,21.2015,0.021532,-0.23348200000000002,5.638920,13.8723,0.008075,-0.030225,19,5.6921
1.584010,20.7093,0.021915,-0.233258,3.236540,15.0839,0.037723,-0.34679499999999996,19,5.43347
1.348460,20.9124,0.014612,-0.200747,3.185680,17.0592,0.040443,-0.47558999999999996,19,5.647469999999999
1.584010,20.5487,0.021088,-0.21948299999999998,4.811160,18.7367,0.010781,-0.08356,19,5.81324
1.775340,20.0992,0.021138,-0.26604099999999997,5.079050,14.6768,0.008273,-0.080573,19,5.600219999999999
4.776510,20.378,-0.005343,-0.095562,0.087834,24.3366,-0.010951,0.42600200000000005,19,5.508369999999999
1.706010,21.1982,0.0222,-0.268196,0.093850,34.0207,-0.008140000000000001,0.39625900000000003,19,5.23555
1.169450,22.8079,0.021078,-0.248119,3.236540,17.0592,0.034633,-0.5806720000000001,19,5.5107
1.584010,21.0391,0.014612,-0.201917,5.679250,12.6376,0.035255,-0.47558999999999996,19,5.60914
1.639060,22.6888,0.01179,-0.228251,3.536970,14.9571,-0.008516,0.16981500000000002,19,5.53491
1.169450,20.3146,0.014484,-0.101703,5.448470,19.3938,0.032264,-0.784287,19,5.46475
1.441530,23.1279,0.020833,-0.228251,5.112840,13.6742,0.0096,-0.033332,19,5.80311
1.835610,20.7034,0.014612,-0.21806799999999998,3.245420,16.3287,0.036127,-0.491659,19,5.82447
1.877270,20.2556,0.012519,-0.245056,4.301350,12.2186,0.040293999999999996,-0.296146,19,5.5724
1.798400,23.2036,0.019806999999999998,-0.221349,6.884310,11.6205,0.048387,-0.563088,19,5.44712
1.585910,23.061,0.021371,-0.294011,5.562150,15.8665,0.009849,-0.096343,19,5.68347
6.592340,20.902,-0.010762,-0.054812,5.297730,18.8058,0.039726,-0.824473,19,5.726
1.679340,21.125,0.022055,-0.226285,6.009150,13.4538,0.03283,-0.561395,19,5.73292
1.387920,21.2584,0.021146,-0.21522399999999997,5.348190,17.6156,0.007714,-0.029963999999999998,19,5.5839
1.584010,22.0548,0.021151,-0.216121,0.084288,17.7388,-0.007634999999999999,0.46271599999999996,19,5.41691
3.704180,25.8796,-0.005682,0.014803,3.236540,18.2074,0.035726999999999995,-0.47558999999999996,19,5.546530000000001
1.584010,22.8079,0.021153,-0.275394,0.093850,18.5117,-0.007240000000000001,0.370882,19,5.6855
1.494770,22.8079,0.021088,-0.26604099999999997,5.679250,14.8824,0.037683999999999995,-0.827808,19,5.500859999999999
1.894920,19.4034,0.014889,-0.219581,5.432710,13.4836,-0.040204000000000004,0.561898,19,5.3026800000000005
1.894920,23.5934,0.020909,-0.260748,3.402390,13.4751,0.009849,-0.031121,19,5.53519
4.357600,22.919,-0.011858,0.303948,4.520880,10.3291,0.100627,-0.83804,19,5.359030000000001
2.061910,21.1939,0.018595,-0.24274899999999996,5.856650,13.9055,0.009470999999999999,-0.033332,19,5.5772699999999995
2.210620,12.541,0.021304,0.061099,3.351930,16.5676,-0.008501,0.179177,19,5.5417
1.463540,21.796,0.021174000000000002,-0.186574,3.362440,15.8665,0.035084,-0.47558999999999996,19,5.575880000000001
1.585910,19.9717,0.020909,-0.260748,5.448470,13.2637,0.042133,-0.824473,19,5.69586
1.894920,23.061,0.020630000000000003,-0.268275,3.402390,15.8665,-0.041052,0.561898,19,5.53927
1.441530,21.1939,0.022657,-0.253458,3.236540,17.3472,0.036127,-0.491659,19,5.46474
1.794700,22.1833,0.020833,-0.21806799999999998,0.086778,17.6156,-0.007174,0.368746,19,5.69297
1.664510,17.8732,0.017544,-0.245056,6.334400,12.0508,0.043224,-0.579918,19,5.497330000000001
1.643440,22.2213,0.019922,-0.21806799999999998,3.532100,16.702,0.040293999999999996,-0.530701,19,6.10687
6.372350,11.2722,-0.049248,0.296468,5.887750,16.1917,-0.01286,-0.136512,19,5.437209999999999
5.647660,13.8402,-0.037947,0.2314,0.589053,13.6701,-0.016883000000000002,0.255429,19,5.291440000000001
4.392400,18.636,0.011772,-0.140158,2.994350,27.6857,-0.020432,0.6016060000000001,19,5.182259999999999
5.721290,14.5058,0.055054,-0.708108,3.263910,36.8671,-0.004987,0.18,19,5.4004199999999996
1.851050,23.1104,0.021174000000000002,-0.265882,3.362440,14.2645,0.035084,-0.47558999999999996,20,5.83194
1.463540,20.7165,0.019874,-0.186574,4.944330,16.2845,0.009895999999999999,-0.027241,20,5.67678
1.894920,23.336,0.015271000000000002,-0.279897,5.488920,18.7367,0.032565,-0.5806720000000001,20,5.46199
1.494770,21.1939,0.023527,-0.226358,5.322850,17.4043,0.03692,-0.781736,20,5.75292
1.463540,21.7367,0.019777,-0.186574,4.940360,18.7367,0.010781,-0.081984,20,5.32661
1.584010,21.0852,0.021958000000000002,-0.21948299999999998,3.362440,15.9267,0.035084,-0.47558999999999996,20,5.11587
1.106640,22.1536,0.021024,-0.26518400000000003,4.865060,17.8408,0.034633,-0.627007,20,5.81525
1.169450,21.796,0.023527,-0.226285,4.520880,10.4214,0.08080599999999999,-0.8651040000000001,20,5.54089
1.387920,22.8079,0.020922,-0.268275,3.664150,17.6156,0.033195999999999996,-0.513213,20,5.5677
1.510620,19.887,0.023487,-0.23909699999999998,0.095315,18.9248,-0.008265999999999999,0.36587600000000003,20,5.59189
5.503570,19.6956,-0.006027,0.06428099999999999,5.679250,17.7779,0.036127,-0.827808,20,5.6108199999999995
1.314670,22.0801,0.021088,-0.26604099999999997,2.614660,14.8824,0.036897000000000006,-0.525315,20,5.44952
5.503570,21.8837,-0.006027,0.064087,2.614660,15.5985,-0.041052,0.561898,20,5.65606
1.888260,23.061,0.020630000000000003,-0.268275,3.402390,17.7779,0.036127,-0.525315,20,5.7632699999999994
1.696900,23.336,0.019554,-0.24548899999999999,5.417940,17.492,0.032229,-0.751796,20,5.86895
1.319610,20.378,0.022886,-0.282869,0.093850,24.3366,-0.010662,0.39625900000000003,20,5.86155
1.463540,22.8079,0.021078,-0.2433,3.362440,15.4778,0.034633,-0.6005159999999999,20,5.6044599999999996
1.169450,21.796,0.021174000000000002,-0.186574,3.236540,17.0592,0.035084,-0.47558999999999996,20,5.60433
1.694590,21.4957,0.020683,-0.201917,5.679250,12.6376,0.035255,-0.47558999999999996,20,5.80919
1.576090,21.0391,0.014612,-0.228251,4.692480,13.611,0.009756,-0.027166000000000003,20,5.71686
1.371720,22.0548,0.019769,-0.226285,3.645670,10.4603,0.08824800000000001,-0.8651040000000001,20,5.56442
1.106640,17.3733,0.023487,-0.248119,4.520880,17.1505,0.034633,-0.513213,20,5.908930000000001
1.150680,22.8079,0.022614,-0.25298000000000004,5.088020,18.2294,0.008779,-0.082192,20,5.79946
1.706010,23.8513,0.018686,-0.286656,5.232010,17.8706,0.038764,-0.781736,20,5.39337
1.725200,20.7034,0.014612,-0.21806799999999998,3.532100,15.2192,0.042355000000000004,-0.530701,20,5.64335
1.835610,22.438,0.019455,-0.21806799999999998,3.099640,16.702,0.036127,-0.491659,20,5.52498
1.390950,21.8333,0.022208000000000002,-0.248797,3.536970,24.5009,0.008075,-0.100784,20,5.50675
1.387920,19.887,0.024074,-0.226285,3.664150,17.6156,0.035961,-0.504301,20,5.79433
1.169450,21.9105,0.014612,-0.21806799999999998,5.448470,11.2317,0.036127,-0.491659,20,5.74144
1.835610,21.7061,0.023527,-0.261635,3.245420,16.3601,0.042748,-0.530701,20,5.527909999999999
1.446840,24.4874,0.018959,-0.261635,5.238080,11.6268,0.009265,-0.036805000000000004,20,5.69508
1.169450,21.9105,0.023527,-0.248754,5.793130,13.1782,0.042526999999999995,-0.572692,20,5.54539
1.835610,21.125,0.022055,-0.21806799999999998,3.245420,13.4538,0.036127,-0.561395,20,5.87613
1.679340,19.389,0.012472,-0.229171,6.009150,16.3287,0.03283,-0.479022,20,5.3600699999999994
1.584010,18.6619,0.019416,-0.21948299999999998,4.811160,18.4122,0.010781,-0.095105,20,5.50599
1.272150,23.336,0.020796000000000002,-0.25298000000000004,5.088020,19.3349,0.036127,-0.76561,20,5.61755
1.840440,21.4957,0.021171000000000002,-0.228251,5.169130,13.2681,0.009693,-0.026093,20,5.82448
1.494770,20.378,0.018021000000000002,-0.26604099999999997,0.093850,24.3366,-0.010886,0.396902,20,5.557980000000001
1.585910,19.9717,0.01976,-0.260748,5.448470,15.6736,0.037723,-0.824473,20,5.42844
1.369320,22.085,0.020909,-0.219734,3.236540,13.2637,0.039589,-0.476551,20,5.72551
1.463540,21.796,0.021174000000000002,-0.186574,3.362440,15.8665,0.035084,-0.47558999999999996,20,5.81825
1.945670,21.7439,0.019922,-0.248104,6.959160,11.0093,0.038827999999999994,-0.516579,20,5.531630000000001
1.552770,21.9774,0.019922,-0.21806799999999998,3.236540,18.077,0.033145999999999995,-0.47558999999999996,20,5.63891
1.526210,21.1939,0.022585,-0.20692800000000003,3.532100,16.1689,0.040293999999999996,-0.530701,20,5.6769
1.894920,21.4957,0.018614,-0.228251,3.402390,13.2681,0.010452,-0.029264,20,5.594530000000001
1.975160,23.5934,0.020909,-0.267637,5.169130,13.4751,0.009849,-0.031121,20,5.72354
1.494770,18.4827,0.023459,-0.26604099999999997,5.364900,14.0077,0.008075,-0.026362,20,5.36405
1.471920,21.1939,0.023527,-0.219581,5.682160,17.8613,0.035941,-0.5806720000000001,20,5.5016099999999994
1.794700,23.061,0.020833,-0.250502,0.086778,15.8665,-0.007133,0.368746,20,5.6163
1.894920,20.2928,0.020630000000000003,-0.21806799999999998,3.160710,17.6156,-0.041052,0.561898,20,5.63301
1.369320,19.9717,0.020909,-0.219734,5.448470,15.6736,0.037723,-0.824473,20,5.57815
1.585910,22.085,0.01976,-0.260748,3.236540,13.2637,0.042877,-0.476551,20,5.46485
1.643630,22.2213,0.019922,-0.19639600000000002,3.532100,13.6742,0.0096,-0.033058,20,5.657430000000001
1.441530,23.1279,0.020833,-0.228251,4.609310,16.4919,0.040428,-0.530701,20,5.68052
1.463540,21.9988,0.019922,-0.186574,3.362440,16.3034,0.035084,-0.530701,20,5.937469999999999
1.643440,21.796,0.021174000000000002,-0.22858,3.532100,14.4188,0.040293999999999996,-0.47558999999999996,20,5.50127
1.894920,19.0452,0.020909,-0.257853,3.402390,17.6652,-0.040204000000000004,0.544784,20,5.3903099999999995
5.799230,20.2266,-0.006513,0.065223,2.614660,13.2637,0.035364,-0.525315,20,5.709630000000001
1.584010,23.9652,0.019416,-0.25298000000000004,4.811160,18.7367,0.036127,-0.781736,20,5.490880000000001
1.342490,20.5487,0.021088,-0.21948299999999998,5.088020,18.7367,0.010781,-0.08356,20,5.60746
1.552460,23.94,0.021427,-0.268275,5.580170,18.5786,0.0077670000000000005,-0.087752,20,5.63737
1.673290,22.8079,0.019321,-0.210866,4.834690,13.2681,0.008305,-0.101962,20,5.280930000000001
6.372350,11.2722,-0.049248,0.30090300000000003,5.297730,16.5149,0.011356,-0.136512,20,5.71265
1.235620,21.1929,0.022637,-0.20330299999999998,5.887750,17.6156,-0.012354,-0.082192,20,5.65051
1.169450,22.8079,0.020909,-0.248119,5.448470,18.9672,0.034848000000000004,-0.824473,20,5.55987
1.585910,19.9717,0.021078,-0.260748,3.236540,13.2637,0.042133,-0.5806720000000001,20,5.51368
1.441530,19.887,0.021509999999999998,-0.221676,5.112840,13.6742,0.0096,-0.033332,20,5.703180000000001
1.387920,23.1279,0.020833,-0.228251,3.664150,17.379,0.038672000000000005,-0.513213,20,5.83924
1.671560,21.2015,0.021532,-0.23348200000000002,5.638920,13.8723,0.008134,-0.030225,20,5.66065
1.282040,21.796,0.018595,-0.244747,5.916300,24.4333,0.009536,-0.45105100000000004,20,5.23051
1.584010,21.4471,0.021153,-0.228462,0.088927,24.5009,-0.007240000000000001,0.370882,20,5.71784
1.423450,22.8079,0.022208000000000002,-0.279748,3.536970,18.0743,0.008075,-0.100784,20,5.71127
1.679340,19.8532,0.022777000000000002,-0.25057199999999996,3.185680,17.0592,0.038345,-0.530701,20,5.70386
1.348460,21.0451,0.013364,-0.185425,3.664150,14.0077,0.037838,-0.47558999999999996,20,5.3282
1.835610,21.1929,0.014612,-0.196051,3.245420,17.6156,0.03067,-0.491659,20,5.51803
1.235620,20.5462,0.022878,-0.21806799999999998,5.788050,16.3287,0.010426999999999999,-0.08247,20,5.64723
1.494770,21.1939,0.019731,-0.26604099999999997,0.078178,16.8402,-0.008584,0.370882,20,5.70022
1.510620,20.9867,0.024605000000000002,-0.257377,5.448470,17.4043,0.036712,-0.5806720000000001,20,5.51011
1.714620,22.2213,0.020162,-0.245056,6.959160,12.0508,0.038827999999999994,-0.744269,20,5.5856699999999995
1.272150,20.378,0.021327000000000002,-0.250284,5.322850,16.4689,0.032565,-0.516579,20,5.60119
1.325780,20.9124,0.019922,-0.200747,6.996760,12.0508,0.040293999999999996,-0.530701,20,5.50948
1.348460,16.7271,0.025281,-0.244747,5.391620,23.8949,0.009536,-0.425813,20,5.48577
1.664510,22.2213,0.019955,-0.280246,6.616770,16.702,0.034218,-0.5806720000000001,20,5.53034
1.643440,22.2213,0.019922,-0.21806799999999998,3.532100,17.4043,0.040293999999999996,-0.517628,20,5.71941
1.348460,20.9124,0.014612,-0.200747,3.185680,17.0592,0.040443,-0.47558999999999996,20,5.63739
1.463540,21.796,0.021174000000000002,-0.186574,3.362440,15.8665,0.035084,-0.47558999999999996,20,5.481669999999999
1.993160,23.336,0.014613999999999999,-0.21806799999999998,0.086778,17.6156,-0.007174,0.351838,20,5.58833
1.894920,22.1833,0.018147999999999997,-0.226358,5.322850,18.7367,0.032565,-0.781736,20,5.69775
1.679340,19.24,0.022777000000000002,-0.25057199999999996,3.236540,15.8901,0.038345,-0.5806720000000001,20,5.54795
1.169450,20.7823,0.021078,-0.248119,3.664150,14.0077,0.034633,-0.530701,20,5.63703
2.318170,21.0391,0.014612,-0.194383,5.679250,16.5676,-0.008501,0.182335,20,5.43309
1.584010,12.541,0.021304,0.061099,3.351930,12.6376,0.03578,-0.47558999999999996,20,5.46683
1.348460,20.2266,0.014612,-0.257853,3.402390,17.0592,0.040443,-0.508363,20,5.66708
1.894920,20.7849,0.022348,-0.200747,3.185680,13.2637,-0.040204000000000004,0.544784,20,5.4436599999999995
1.324220,22.6276,0.019416,-0.25298000000000004,5.088020,19.3938,0.032264,-0.784287,20,5.29823
1.295290,20.3146,0.014484,-0.101703,5.448470,18.7367,0.032625,-0.781736,20,5.69247
3.351330,25.1177,-0.020916999999999998,0.45189799999999997,7.047100,21.8615,0.006179,-0.15396500000000002,20,5.67252
6.234940,20.3995,-0.005703,0.14318499999999998,4.199590,10.2594,0.08302000000000001,-0.6873319999999999,20,5.687069999999999
5.487010,13.0901,0.008563,-0.07432899999999999,2.453450,12.1542,0.002497,-0.037833,20,5.424980000000001
1.298570,10.0193,-0.00975,0.124476,5.146960,10.0578,-0.067334,0.31055,20,5.47112
1.150680,21.796,0.023527,-0.226285,4.794210,10.4214,0.08080599999999999,-0.8651040000000001,21,5.658180000000001
1.169450,22.8079,0.022614,-0.257924,4.520880,17.7112,0.008779,-0.082192,21,5.64805
1.552460,23.94,0.021427,-0.268275,4.834690,13.2681,0.008038,-0.092417,21,5.74684
1.723290,22.8079,0.019321,-0.210866,5.580170,18.5786,0.008305,-0.101962,21,5.6792300000000004
1.463540,20.7165,0.021174000000000002,-0.186574,3.362440,15.8665,0.035084,-0.47558999999999996,21,5.67364
1.463540,22.0651,0.019344999999999998,-0.195639,4.944330,16.2845,0.009895999999999999,-0.026268,21,5.72432
1.584010,18.6619,0.019416,-0.260748,4.811160,15.6736,0.010781,-0.095105,21,5.4745800000000004
1.585910,19.9717,0.01976,-0.21948299999999998,5.448470,18.4122,0.038294999999999996,-0.824473,21,5.64914
